,aff_city,aff_city_id,aff_country,aff_country_code,aff_id,aff_name,aff_state,aff_state_code,id,researcher_id,first_name,last_name
18942,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1110911440,ur.012565745454.62,Masahiro,Tezuka
18943,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1110911440,ur.0646523701.05,Toshiro,Kibe
18944,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1110911440,ur.014222570357.63,Muhammad Subhan,Amir
18945,Surabaya,1625822.0,Indonesia,ID,grid.440745.6,Airlangga University,,,pub.1110911440,ur.014222570357.63,Muhammad Subhan,Amir
18946,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1110911440,ur.0627452131.14,Emi,Inada
18947,Kagoshima,1860827.0,Japan,JP,grid.474800.f,Kagoshima University Hospital,,,pub.1110911440,ur.01241734403.80,Kiyohide,Ishihata
18948,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1110911440,ur.0640577271.40,Etsuro,Nozoe
18949,Kagoshima,1860827.0,Japan,JP,grid.258333.c,Kagoshima University,,,pub.1110911440,ur.0702064524.87,Norifumi,Nakamura
18950,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1107960523,ur.016343071211.19,Hakaru,TAMUKOH
18951,Yamaguchi,1848689.0,Japan,JP,grid.268397.1,Yamaguchi University,,,pub.1107960523,ur.010525745231.00,Noriaki,SUETAKE
18952,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1111539621,ur.014770667335.79,Takaharu,Tsuruta
18953,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1101688486,ur.0701746435.75,Masami,Ando
18954,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1101688486,ur.01214037407.27,Naoki,Sunaguchi
18955,Milwaukee,5263045.0,United States,US,grid.267468.9,University of Wisconsin–Milwaukee,Wisconsin,US-WI,pub.1101688486,ur.01364225716.08,Yongjin,Sung
18956,Sapporo,2128295.0,Japan,JP,grid.444700.3,Hokkaido University of Science,,,pub.1101688486,ur.01064050131.88,Daisuke,Shimao
18957,Gyeongsan-si,1841598.0,South Korea,KR,grid.253755.3,Catholic University of Daegu,,,pub.1101688486,ur.01151565307.40,Jong-Ki,Kim
18958,Beijing,1816670.0,China,CN,grid.418741.f,Institute of High Energy Physics,,,pub.1101688486,ur.016243270047.10,Gang,Li
18959,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1101688486,ur.015211403765.93,Yoshifumi,Suzuki
18960,Yamagata,2110556.0,Japan,JP,grid.268394.2,Yamagata University,,,pub.1101688486,ur.01165540243.23,Tetsuya,Yuasa
18961,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1101688486,ur.01067276221.53,Kensaku,Mori
18962,Nagoya,1856057.0,Japan,JP,grid.410840.9,Nagoya Medical Center,,,pub.1101688486,ur.0606371101.52,Shu,Ichihara
18963,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,Massachusetts,US-MA,pub.1101688486,ur.0764176563.18,Rajiv,Gupta
18964,Hachiōji,1863440.0,Japan,JP,grid.482504.f,National Institute Of Technology,,,pub.1100157765,ur.014140076261.83,Yohji,Yamamoto
18965,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1100157765,ur.011270250211.84,Takeshi,Tachibana
18966,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1042566693,,Zulnaim,Dzulkurnain
18967,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1042566693,ur.01110226223.39,Mohd Ali,Hassan
18968,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1042566693,ur.01253073407.62,Mohd Rafein,Zakaria
18969,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1042566693,ur.01116076643.24,Puteri Edaroyati Megat,Wahab
18970,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1042566693,ur.014654435636.51,Muhamad Yusuf,Hasan
18971,Kuala Lumpur,1735161.0,Malaysia,MY,grid.440439.e,University of Kuala Lumpur,,,pub.1042566693,ur.014654435636.51,Muhamad Yusuf,Hasan
18972,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1042566693,ur.012054304515.50,Yoshihito,Shirai
18973,,,,,,"Department of Energy SciencesTokyo Institute of Technology, , Yokohama, 226-8502, Japan",,,pub.1083507577,ur.012207264063.51,Manabu,Tanaka
18974,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1083507577,ur.012207264063.51,Manabu,Tanaka
18975,,,,,,"Department of Energy SciencesTokyo Institute of Technology, , Yokohama, 226-8502, Japan",,,pub.1083507577,ur.011516554271.59,Yoshihiro,Okuno
18976,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1083507577,ur.011516554271.59,Yoshihiro,Okuno
18977,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1047748032,,Kazunobu,Suzuki
18978,,,,,,"JICA-SDBEC Project on Sustainable Development for Biodiversity and Ecosystems Conservation, Malaysia",,,pub.1047748032,,Kazunobu,Suzuki
18979,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1047748032,,Nobuyuki,Tsuji
18980,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1047748032,ur.012054304515.50,Yoshihito,Shirai
18981,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1047748032,ur.01110226223.39,Mohd Ali,Hassan
18982,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1047748032,,Mitsuru,Osaki
18983,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1002223092,,Yuich,Abe
18984,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1002223092,,Hiroshi,Inoue
18985,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1002223092,ur.01336710353.54,Hisashi,Ashida
18986,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1002223092,ur.01142420065.30,Yusuke,Maeda
18987,Osaka,1853909.0,Japan,JP,grid.136593.b,Osaka University,,,pub.1002223092,ur.01071532114.60,Taroh,Kinoshita
18988,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1002223092,ur.015420631405.20,Sakae,Kitada
18989,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1002223092,ur.015420631405.20,Sakae,Kitada
18990,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1092707894,ur.013214050135.04,Masaki,Oshita
18991,Sapporo,2128295.0,Japan,JP,grid.39158.36,Hokkaido University,,,pub.1090354486,ur.015646412235.33,Hiroto,Sakashita
18992,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090354486,ur.014770667335.79,Takaharu,Tsuruta
18993,Fukui-shi,1863985.0,Japan,JP,grid.163577.1,University of Fukui,,,pub.1090354486,ur.013707243413.98,Niro,Nagai
18994,Yokohama,1848354.0,Japan,JP,grid.268446.a,Yokohama National University,,,pub.1090354486,ur.016704076761.37,Shoji,Mori
18995,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1090354486,ur.010253011221.03,Masahiro,Shoji
18996,Yokohama,1848354.0,Japan,JP,grid.411995.1,Kanagawa University,,,pub.1090354486,ur.012131654511.75,Yoshihiko,Haramura
18997,Tokyo,1850147.0,Japan,JP,grid.411110.4,Kogakuin University,,,pub.1090354486,ur.011434771460.99,Hiroyasu,Ohtake
18998,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1090354486,,Wei,Liu
18999,Suita,1851483.0,Japan,JP,grid.412013.5,Kansai University,,,pub.1090354486,ur.011121136343.54,Hisashi,Umekawa
19000,Tōkai-mura,2110767.0,Japan,JP,grid.20256.33,Japan Atomic Energy Agency,,,pub.1090354486,ur.014523212351.04,Yasuo,Koizumi
19001,Tokyo,1850147.0,Japan,JP,grid.5290.e,Waseda University,,,pub.1090354486,ur.010730731767.61,Shinichi,Morooka
19002,Nagasaki,1856177.0,Japan,JP,grid.174567.6,Nagasaki University,,,pub.1090361368,,Tomohiko,Yamaguchi
19003,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090361368,ur.0674616676.52,Gyoko,Nagayama
19004,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1090361368,ur.014770667335.79,Takaharu,Tsuruta
19005,Beijing,1816670.0,China,CN,grid.9227.e,Chinese Academy of Sciences,,,pub.1090361368,ur.011211223071.02,Yuyan,Jiang
19006,Beijing,1816670.0,China,CN,grid.410726.6,University of Chinese Academy of Sciences,,,pub.1090361368,ur.011211223071.02,Yuyan,Jiang
19007,Fukui-shi,1863985.0,Japan,JP,grid.163577.1,University of Fukui,,,pub.1090361368,ur.014370651231.42,Shigeo,Maruyama
19008,Tsukuba,2110683.0,Japan,JP,grid.208504.b,National Institute of Advanced Industrial Science and Technology,,,pub.1090361368,ur.014370651231.42,Shigeo,Maruyama
19009,Yokohama,1848354.0,Japan,JP,grid.268446.a,Yokohama National University,,,pub.1090361368,ur.015277447743.51,Kunito,Okuyama
19010,Kyoto,1857910.0,Japan,JP,grid.258799.8,Kyoto University,,,pub.1090361368,,Yasushi,Saito
19011,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.010432417332.44,Koichi,Suzuki
19012,Tokyo,1850147.0,Japan,JP,grid.419152.a,Shibaura Institute of Technology,,,pub.1090361368,ur.014436123245.36,Manabu,Tange
19013,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.011625577351.01,Ichiro,Ueno
19014,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.011711131732.34,Tomohiro,Osawa
19015,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.016536244075.09,Yasusuke,Hattori
19016,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.014010007523.54,Takahito,Saiki
19017,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.012135745632.34,Jun,Ando
19018,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.07730524130.38,Kazuna,Horiuchi
19019,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.011617466123.20,Yusuke,Koiwa
19020,Kobe,1859171.0,Japan,JP,grid.31432.37,Kobe University,,,pub.1090361368,,Hitoshi,Asano
19021,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1090361368,ur.013747371165.14,Kazuhisa,Yuki
19022,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1090361368,ur.010752021161.03,Yasuyuki,Takata
19023,Tōkai-mura,2110767.0,Japan,JP,grid.20256.33,Japan Atomic Energy Agency,,,pub.1090361368,,Yoshiyuki,Abe
19024,Naples,3172394.0,Italy,IT,grid.4691.a,University of Naples Federico II,,,pub.1090361368,ur.0613514107.09,Raffaele,Savino
19025,Tokyo,1850147.0,Japan,JP,grid.462646.4,Nippon Steel & Sumitomo Metal (Japan),,,pub.1090361368,,Serizawa,Yoshihiro
19026,Tokyo,1850147.0,Japan,JP,grid.412905.b,Tamagawa University,,,pub.1090361368,ur.015412537215.71,Hidetoshi,Ohkubo
19027,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1090361368,ur.016012707726.97,Yutaka,Abe
19028,Tsukuba,2110683.0,Japan,JP,grid.20515.33,University of Tsukuba,,,pub.1090361368,ur.016271774732.03,Shinpei,Saitho
19029,Tokyo,1850147.0,Japan,JP,grid.417751.1,Central Research Institute of Electric Power Industry,,,pub.1090361368,ur.012417477763.36,Masahiro,Furuya
19030,Nagasaki,1856177.0,Japan,JP,grid.174567.6,Nagasaki University,,,pub.1090361368,ur.013452032763.64,Satoru,Momoki
19031,Nagasaki,1856177.0,Japan,JP,grid.174567.6,Nagasaki University,,,pub.1090361368,ur.011513666061.67,Chieko,Kondou
19032,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1090361368,,Shigeru,Koyama
19033,Suita,1851483.0,Japan,JP,grid.412013.5,Kansai University,,,pub.1090361368,ur.014434377357.07,Mamoru,Ozawa
19034,Hachiōji,1863440.0,Japan,JP,grid.482504.f,National Institute Of Technology,,,pub.1026833978,ur.014140076261.83,Yohji,Yamamoto
19035,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1026833978,ur.011270250211.84,Takeshi,Tachibana
19036,Tokyo,1850147.0,Japan,JP,grid.143643.7,Tokyo University of Science,,,pub.1005160601,ur.0701746435.75,Masami,Ando
19037,Maebashi,1857843.0,Japan,JP,grid.256642.1,Gunma University,,,pub.1005160601,ur.01214037407.27,Naoki,Sunaguchi
19038,Sapporo,2128295.0,Japan,JP,grid.444700.3,Hokkaido University of Science,,,pub.1005160601,ur.01064050131.88,Daisuke,Shimao
19039,Cambridge,4931972.0,United States,US,grid.116068.8,Massachusetts Institute of Technology,Massachusetts,US-MA,pub.1005160601,ur.016675612766.45,Adam,Pan
19040,Yamagata,2110556.0,Japan,JP,grid.268394.2,Yamagata University,,,pub.1005160601,ur.01165540243.23,Tetsuya,Yuasa
19041,Nagoya,1856057.0,Japan,JP,grid.27476.30,Nagoya University,,,pub.1005160601,ur.01067276221.53,Kensaku,Mori
19042,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1005160601,ur.015211403765.93,Yoshifumi,Suzuki
19043,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1005160601,ur.013062223655.97,Ge,Jin
19044,Gyeongsan-si,1841598.0,South Korea,KR,grid.253755.3,Catholic University of Daegu,,,pub.1005160601,ur.01151565307.40,Jong-Ki,Kim
19045,Pohang,1839071.0,South Korea,KR,grid.49100.3c,Pohang University of Science and Technology,,,pub.1005160601,ur.0711213063.66,Jae-Hong,Lim
19046,Gyeongsan-si,1841598.0,South Korea,KR,grid.253755.3,Catholic University of Daegu,,,pub.1005160601,ur.01145724207.97,Seung-Jun,Seo
19047,Nagoya,1856057.0,Japan,JP,grid.410840.9,Nagoya Medical Center,,,pub.1005160601,ur.0606371101.52,Shu,Ichihara
19048,Tokyo,1850147.0,Japan,JP,grid.459686.0,Kyorin University Hospital,,,pub.1005160601,ur.01353621570.65,Norihiko,Ohura
19049,Boston,4930956.0,United States,US,grid.32224.35,Massachusetts General Hospital,Massachusetts,US-MA,pub.1005160601,ur.0764176563.18,Rajiv,Gupta
19050,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1094581682,ur.010650262435.64,Hidetoshi,Nagai
19051,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1051685361,ur.07677701061.39,Tohru,Wakasa
19052,Kyoto,1857910.0,Japan,JP,grid.440926.d,Ryukoku University,,,pub.1051685361,ur.014053362725.80,Shoji,Yotsutani
19053,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1025168844,,Kinya,Miyagi
19054,Miyazaki,1856717.0,Japan,JP,grid.410849.0,University of Miyazaki,,,pub.1025168844,ur.07346765731.49,Akira,Kakami
19055,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1025168844,ur.011270250211.84,Takeshi,Tachibana
19056,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1061770175,ur.012207264063.51,Manabu,Tanaka
19057,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1061770175,,Yu,Aoki
19058,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1061770175,,Liang,Zhao
19059,Beijing,1816670.0,China,CN,grid.181531.f,Beijing Jiaotong University,,,pub.1061770175,,Liang,Zhao
19060,Tokyo,1850147.0,Japan,JP,grid.32197.3e,Tokyo Institute of Technology,,,pub.1061770175,ur.011516554271.59,Yoshihiro,Okuno
19061,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1061770175,ur.011516554271.59,Yoshihiro,Okuno
19062,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1067770029,,Muhammad Nazmir Mohd,Warid
19063,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1067770029,ur.01171212461.29,Hidayah,Ariffin
19064,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1067770029,ur.01110226223.39,Mohd Ali,Hassan
19065,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1067770029,ur.012054304515.50,Yoshihito,Shirai
19066,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1027633750,ur.013457410612.33,Nobutomo,Morita
19067,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1027633750,ur.014745144067.95,Hirofumi,Nogami
19068,,,,,,"Hirofumi Nogami received the B.E. degree from the Department of Mechanical Engineering, Kyushu University, in 2005, and the Ph.D. degree from the Graduate School of Systems Life Sciences, Kyushu University, in 2011. He was with the Research Center for Ubiquitous MEMS and Micro Engineering, National Institute of Advanced Industrial Science and Technology, as a Postdoctoral Researcher from 2011 to 2013. Since 2014, he has been an Assistant Professor with Kyushu University. His research works are potentially in commercial development in animal health monitoring system and the wireless sensor node. He was involved in research on optical blood flow sensor using MEMS technology.",,,pub.1027633750,ur.014745144067.95,Hirofumi,Nogami
19069,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1027633750,ur.011652465475.24,Eiji,Higurashi
19070,Sendai,2111149.0,Japan,JP,grid.69566.3a,Tohoku University,,,pub.1027633750,ur.011652465475.24,Eiji,Higurashi
19071,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1027633750,ur.013560270231.68,Takahiro,Ito
19072,Tokyo,1850147.0,Japan,JP,grid.26999.3d,University of Tokyo,,,pub.1027633750,ur.013560270231.68,Takahiro,Ito
19073,Fukuoka,1863967.0,Japan,JP,grid.177174.3,Kyushu University,,,pub.1027633750,ur.01041510142.07,Renshi,Sawada
19074,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1028945826,,Nur Sharmila,Sharip
19075,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1028945826,ur.01171212461.29,Hidayah,Ariffin
19076,Seri Kembangan,,Malaysia,MY,grid.11142.37,Universiti Putra Malaysia,,,pub.1028945826,ur.01110226223.39,Mohd Ali,Hassan
19077,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1028945826,ur.012235654007.98,Haruo,Nishida
19078,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1028945826,ur.012054304515.50,Yoshihito,Shirai
19079,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1086380759,,Shuhei,OMURA
19080,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1086380759,ur.011407616671.81,Yuki,HIGASHI
19081,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1086380759,ur.011465715727.62,Takashi,HONDA
19082,,,,,,"College of Information Engineering, Inner Mongolia University of Technology",,,pub.1068092104,ur.011102655735.67,Shi,BAO
19083,,,,,,"Graduate School of Natural Sciences, Nagoya City University",,,pub.1068092104,ur.015773175512.68,Go,TANAKA
19084,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1068092104,ur.016343071211.19,Hakaru,TAMUKOH
19085,Yamaguchi,1848689.0,Japan,JP,grid.268397.1,Yamaguchi University,,,pub.1068092104,ur.010525745231.00,Noriaki,SUETAKE
19086,Beijing,1816670.0,China,CN,grid.69775.3a,University of Science and Technology Beijing,,,pub.1015991168,ur.01111572172.22,Juan,Wang
19087,Beijing,1816670.0,China,CN,grid.69775.3a,University of Science and Technology Beijing,,,pub.1015991168,ur.012255536321.68,Ming,Gao
19088,Beijing,1816670.0,China,CN,grid.69775.3a,University of Science and Technology Beijing,,,pub.1015991168,ur.013360707612.19,Qunhui,Wang
19089,Beijing,1816670.0,China,CN,grid.418278.0,Beijing Municipal Environmental Protection Bureau,,,pub.1015991168,ur.012733715167.35,Wenyu,Zhang
19090,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1015991168,ur.012054304515.50,Yoshihito,Shirai
19091,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1007846810,ur.014770667335.79,Takaharu,TSURUTA
19092,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1007846810,,SANO,Hiroki
19093,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1007846810,ur.013265612621.82,Hirofumi,TANIGAWA
19094,Miyazaki,1856717.0,Japan,JP,grid.410849.0,University of Miyazaki,,,pub.1047185278,ur.07346765731.49,Akira,Kakami
19095,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1047185278,ur.011270250211.84,Takeshi,Tachibana
19096,Kumamoto,1858421.0,Japan,JP,grid.412662.5,Sojo University,,,pub.1015923076,ur.01073654711.24,Keisuke,Ekino
19097,Kurume,1858088.0,Japan,JP,grid.418050.8,Fukuoka Industrial Technology Center,,,pub.1015923076,ur.0605267025.06,Shiro,Okumura
19098,Kurume,1858088.0,Japan,JP,grid.418050.8,Fukuoka Industrial Technology Center,,,pub.1015923076,ur.0721515425.63,Tomoyuki,Ishikawa
19099,Kitakyushu,1859307.0,Japan,JP,grid.258806.1,Kyushu Institute of Technology,,,pub.1015923076,ur.015420631405.20,Sakae,Kitada
19100,Kurume,1858088.0,Japan,JP,grid.418050.8,Fukuoka Industrial Technology Center,,,pub.1015923076,ur.01353121413.47,Hiroyuki,Saitoh
19101,Kurume,1858088.0,Japan,JP,grid.418050.8,Fukuoka Industrial Technology Center,,,pub.1015923076,ur.0704631606.97,Tetsuyuki,Akao
19102,Kumamoto,1858421.0,Japan,JP,grid.412662.5,Sojo University,,,pub.1015923076,ur.01162263611.42,Takuji,Oka
